market_date,symbol,open,high,low,close,adj_close,volume,source_vendor,source_retrieved_at_utc,source_timezone,source_calendar
2021-01-11,SPY,377.8500061035156,380.5799865722656,377.7200012207031,378.69000244140625,352.5353088378906,51034700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-12,SPY,378.8900146484375,379.8599853515625,376.3599853515625,378.7699890136719,352.60980224609375,52547700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-13,SPY,378.69000244140625,380.8599853515625,377.8500061035156,379.7900085449219,353.5594482421875,45303600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-14,SPY,380.5899963378906,381.1300048828125,378.1000061035156,378.4599914550781,352.32122802734375,49989100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-15,SPY,376.7200012207031,377.5799865722656,373.70001220703125,375.70001220703125,349.7518615722656,107160000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-19,SPY,378.3399963378906,379.2300109863281,376.75,378.6499938964844,352.4981689453125,51233300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-20,SPY,381.1099853515625,384.7900085449219,380.69000244140625,383.8900146484375,357.376220703125,61836100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-21,SPY,384.489990234375,384.95001220703125,383.25,384.239990234375,357.70208740234375,47840100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-22,SPY,382.25,384.1300048828125,381.8399963378906,382.8800048828125,356.43603515625,52860500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-25,SPY,383.6700134277344,384.7699890136719,378.4599914550781,384.3900146484375,357.8417663574219,70402000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-26,SPY,385.4100036621094,385.8500061035156,383.5400085449219,383.7900085449219,357.2831115722656,42665300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-27,SPY,380.2200012207031,380.32000732421875,372.010009765625,374.4100036621094,348.5509338378906,123351100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-28,SPY,376.3599853515625,381.92999267578125,375.8900146484375,377.6300048828125,351.54852294921875,94198100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-01-29,SPY,375.6300048828125,376.6700134277344,368.2699890136719,370.07000732421875,344.5107116699219,126765100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-01,SPY,373.7200012207031,377.3399963378906,370.3800048828125,376.2300109863281,350.2452697753906,75817600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-02,SPY,379.6499938964844,383.2200012207031,376.32000732421875,381.54998779296875,355.1978759765625,64450700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-03,SPY,382.44000244140625,383.70001220703125,380.4800109863281,381.8500061035156,355.47711181640625,52427100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-04,SPY,382.9599914550781,386.239990234375,381.9700012207031,386.19000244140625,359.5173645019531,47142600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-05,SPY,388.20001220703125,388.4700012207031,386.1400146484375,387.7099914550781,360.932373046875,48669800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-08,SPY,389.2699890136719,390.55999755859375,388.3500061035156,390.510009765625,363.5390625,38365200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-09,SPY,389.6099853515625,390.8900146484375,389.1700134277344,390.25,363.2969665527344,35551100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-10,SPY,392.1199951171875,392.2799987792969,387.5,390.0799865722656,363.13873291015625,59154400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-11,SPY,391.239990234375,391.69000244140625,388.1000061035156,390.7099914550781,363.7251892089844,42913300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-12,SPY,389.8500061035156,392.8999938964844,389.7699890136719,392.6400146484375,365.5219421386719,50593300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-16,SPY,393.9599914550781,394.1700134277344,391.5299987792969,392.29998779296875,365.2053527832031,50972400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-17,SPY,390.4200134277344,392.6600036621094,389.3299865722656,392.3900146484375,365.2890930175781,52290600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-18,SPY,389.5899963378906,391.5199890136719,387.739990234375,390.7200012207031,363.7344970703125,59712800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-19,SPY,392.07000732421875,392.3800048828125,389.54998779296875,390.0299987792969,363.09210205078125,83241000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-22,SPY,387.05999755859375,389.6199951171875,386.739990234375,387.0299987792969,360.2992858886719,67414200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-23,SPY,384.6600036621094,388.95001220703125,380.20001220703125,387.5,360.7369079589844,107284100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-24,SPY,386.3299865722656,392.2300109863281,385.2699890136719,391.7699890136719,364.7119445800781,72433900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-25,SPY,390.4100036621094,391.8800048828125,380.7799987792969,382.3299865722656,355.9239807128906,146670500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-02-26,SPY,384.3500061035156,385.5799865722656,378.2300109863281,380.3599853515625,354.0899963378906,152701600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-01,SPY,385.5899963378906,390.9200134277344,380.57000732421875,389.5799865722656,362.6732482910156,105348800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-02,SPY,389.82000732421875,390.07000732421875,386.0,386.5400085449219,359.84326171875,79595300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-03,SPY,385.7900085449219,386.8299865722656,381.30999755859375,381.4200134277344,355.0768127441406,119940200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-04,SPY,381.2200012207031,384.0,371.8800048828125,376.70001220703125,350.6827697753906,183433000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-05,SPY,380.4599914550781,384.760009765625,372.6400146484375,383.6300048828125,357.1341857910156,152039600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-08,SPY,384.6600036621094,387.67999267578125,381.4200134277344,381.7200012207031,355.35614013671875,123149200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-09,SPY,385.8500061035156,389.9100036621094,385.30999755859375,387.1700134277344,360.42974853515625,113633600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-10,SPY,389.69000244140625,391.3999938964844,388.1700134277344,389.5799865722656,362.6732482910156,109899400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-11,SPY,392.2300109863281,395.6499938964844,391.739990234375,393.5299987792969,366.3504333496094,86245000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-12,SPY,392.07000732421875,394.2099914550781,391.20001220703125,394.05999755859375,366.8438720703125,64653600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-15,SPY,394.3299865722656,396.69000244140625,392.0299987792969,396.4100036621094,369.031494140625,73427200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-16,SPY,397.07000732421875,397.8299865722656,395.0799865722656,395.9100036621094,368.5660705566406,73722500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-17,SPY,394.5299987792969,398.1199951171875,393.29998779296875,397.260009765625,369.8228454589844,97959300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-18,SPY,394.4800109863281,396.7200012207031,390.75,391.4800109863281,364.4420471191406,115349100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-19,SPY,389.8800048828125,391.57000732421875,387.1499938964844,389.4800109863281,363.7676696777344,113624500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-22,SPY,390.0299987792969,394.07000732421875,389.9700012207031,392.5899963378906,366.67236328125,73778600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-23,SPY,391.9100036621094,393.4599914550781,388.6600036621094,389.5,363.7863464355469,90686600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-24,SPY,391.0,392.75,387.4700012207031,387.5199890136719,361.9371337890625,97588600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-25,SPY,385.9800109863281,390.54998779296875,383.8999938964844,389.70001220703125,363.9732360839844,116128600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-26,SPY,390.92999267578125,396.4100036621094,390.2900085449219,395.9800109863281,369.83856201171875,114409100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-29,SPY,394.3999938964844,396.75,392.80999755859375,395.7799987792969,369.65179443359375,108107600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-30,SPY,394.4200134277344,395.45001220703125,393.0199890136719,394.7300109863281,368.6711120605469,76262200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-03-31,SPY,395.3399963378906,398.0,395.30999755859375,396.3299865722656,370.1654968261719,112734200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-01,SPY,398.3999938964844,400.6700134277344,398.17999267578125,400.6099853515625,374.162841796875,99682900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-05,SPY,403.4599914550781,406.94000244140625,403.3800048828125,406.3599853515625,379.5333251953125,91684800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-06,SPY,405.760009765625,407.239990234375,405.3999938964844,406.1199951171875,379.30914306640625,62021000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-07,SPY,405.94000244140625,406.9599914550781,405.45001220703125,406.5899963378906,379.74810791015625,55836300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-08,SPY,407.92999267578125,408.5799865722656,406.92999267578125,408.5199890136719,381.55072021484375,57863100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-09,SPY,408.3900146484375,411.6700134277344,408.260009765625,411.489990234375,384.3246154785156,61104600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-12,SPY,410.8500061035156,411.92999267578125,410.20001220703125,411.6400146484375,384.4647521972656,56704900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-13,SPY,411.5299987792969,413.5299987792969,411.1199951171875,412.8599853515625,385.6042785644531,56551000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-14,SPY,412.8299865722656,413.9599914550781,410.8699951171875,411.45001220703125,384.28729248046875,61659900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-15,SPY,413.739990234375,416.1600036621094,413.69000244140625,415.8699951171875,388.4154968261719,60229800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-16,SPY,417.25,417.9100036621094,415.7300109863281,417.260009765625,389.7137145996094,82037300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-19,SPY,416.260009765625,416.739990234375,413.7900085449219,415.2099914550781,387.799072265625,78498500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-20,SPY,413.9100036621094,415.0899963378906,410.5899963378906,412.1700134277344,384.9598083496094,81851800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-21,SPY,411.510009765625,416.2900085449219,411.3599853515625,416.07000732421875,388.6021728515625,66793000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-22,SPY,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,385.0531005859375,97582800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-23,SPY,412.8699951171875,418.25,412.7900085449219,416.739990234375,389.22808837890625,73209200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-26,SPY,417.44000244140625,418.2200012207031,416.80999755859375,417.6099853515625,390.04058837890625,52182400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-27,SPY,417.92999267578125,418.1400146484375,416.29998779296875,417.5199890136719,389.95660400390625,51303100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-28,SPY,417.80999755859375,419.010009765625,416.8999938964844,417.3999938964844,389.8445129394531,51238900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-29,SPY,420.32000732421875,420.7200012207031,416.44000244140625,420.05999755859375,392.328857421875,78544300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-04-30,SPY,417.6300048828125,418.5400085449219,416.3399963378906,417.29998779296875,389.7510681152344,85527000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-03,SPY,419.42999267578125,419.8399963378906,417.6700134277344,418.20001220703125,390.5917053222656,68128300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-04,SPY,416.07000732421875,416.6000061035156,411.6700134277344,415.6199951171875,388.18206787109375,101591200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-05,SPY,417.3800048828125,417.6300048828125,415.1499938964844,415.75,388.3034362792969,60162200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-06,SPY,415.8299865722656,419.2099914550781,413.67999267578125,419.07000732421875,391.4043273925781,74321400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-07,SPY,419.8900146484375,422.82000732421875,419.1600036621094,422.1199951171875,394.2529296875,67733800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-10,SPY,422.5,422.739990234375,417.80999755859375,417.94000244140625,390.3487854003906,81852400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-11,SPY,413.1000061035156,415.2699890136719,410.05999755859375,414.2099914550781,386.8651123046875,116888000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-12,SPY,411.2300109863281,412.5899963378906,404.0,405.4100036621094,378.6460266113281,134811000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-13,SPY,407.07000732421875,412.3500061035156,407.0199890136719,410.2799987792969,383.1944885253906,106394000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-14,SPY,413.2099914550781,417.489990234375,413.17999267578125,416.5799865722656,389.07861328125,82201600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-17,SPY,415.3900146484375,416.3900146484375,413.3599853515625,415.5199890136719,388.088623046875,65129200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-18,SPY,415.79998779296875,416.05999755859375,411.7699890136719,411.94000244140625,384.74493408203125,59810200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-19,SPY,406.9200134277344,411.04998779296875,405.3299865722656,410.8599853515625,383.7362365722656,106467100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-20,SPY,411.79998779296875,416.6300048828125,411.6700134277344,415.2799987792969,387.86444091796875,78022200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-21,SPY,416.8699951171875,418.20001220703125,414.45001220703125,414.94000244140625,387.5468444824219,76578700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-24,SPY,417.3399963378906,420.32000732421875,417.0799865722656,419.1700134277344,391.4976501464844,51376700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-25,SPY,420.3299865722656,420.7099914550781,417.6199951171875,418.239990234375,390.6290283203125,57451400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-26,SPY,418.8699951171875,419.6099853515625,417.760009765625,419.07000732421875,391.4043273925781,43088600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-27,SPY,420.1700134277344,420.7200012207031,418.989990234375,419.2900085449219,391.6097412109375,56707700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-05-28,SPY,420.9700012207031,421.25,419.7900085449219,420.0400085449219,392.3101501464844,58520200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-01,SPY,422.57000732421875,422.7200012207031,419.20001220703125,419.6700134277344,391.9646301269531,54216600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-02,SPY,420.3699951171875,421.2300109863281,419.2900085449219,420.3299865722656,392.5810546875,49097100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-03,SPY,417.8500061035156,419.989990234375,416.2799987792969,418.7699890136719,391.12396240234375,58138800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-04,SPY,420.75,422.9200134277344,418.8399963378906,422.6000061035156,394.7012023925781,55938800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-07,SPY,422.5899963378906,422.7799987792969,421.19000244140625,422.19000244140625,394.3182373046875,51555000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-08,SPY,423.1099853515625,423.2099914550781,420.32000732421875,422.2799987792969,394.40228271484375,47134300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-09,SPY,423.17999267578125,423.260009765625,421.4100036621094,421.6499938964844,393.81390380859375,48436300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-10,SPY,422.9599914550781,424.6300048828125,421.54998779296875,423.6099853515625,395.6445007324219,51020100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-11,SPY,424.20001220703125,424.42999267578125,422.82000732421875,424.30999755859375,396.29833984375,45570800,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-14,SPY,424.42999267578125,425.3699951171875,423.1000061035156,425.260009765625,397.18560791015625,42358500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-15,SPY,425.4200134277344,425.4599914550781,423.5400085449219,424.4800109863281,396.45709228515625,51508500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-16,SPY,424.6300048828125,424.8699951171875,419.9200134277344,422.1099853515625,394.2434997558594,80386100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-17,SPY,421.6700134277344,423.0199890136719,419.32000732421875,421.9700012207031,394.11285400390625,90949700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-18,SPY,417.0899963378906,417.8299865722656,414.70001220703125,414.9200134277344,388.79608154296875,118676300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-21,SPY,416.79998779296875,421.05999755859375,415.92999267578125,420.8599853515625,394.3620300292969,72822000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-22,SPY,420.8500061035156,424.0,420.0799865722656,423.1099853515625,396.4703369140625,57700300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-23,SPY,423.19000244140625,424.04998779296875,422.510009765625,422.6000061035156,395.9925537109375,49445400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-24,SPY,424.8900146484375,425.54998779296875,424.6199951171875,425.1000061035156,398.3350830078125,45110300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-25,SPY,425.8999938964844,427.0899963378906,425.54998779296875,426.6099853515625,399.7500305175781,58129500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-28,SPY,427.1700134277344,427.6499938964844,425.8900146484375,427.4700012207031,400.5558776855469,53159600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-29,SPY,427.8800048828125,428.55999755859375,427.1300048828125,427.70001220703125,400.7713928222656,35970500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-06-30,SPY,427.2099914550781,428.7799987792969,427.17999267578125,428.05999755859375,401.1087341308594,64827900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-01,SPY,428.8699951171875,430.6000061035156,428.79998779296875,430.42999267578125,403.3294372558594,53441000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-02,SPY,431.6700134277344,434.1000061035156,430.5199890136719,433.7200012207031,406.412353515625,57697700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-06,SPY,433.7799987792969,434.010009765625,430.010009765625,432.92999267578125,405.6721496582031,68710400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-07,SPY,433.6600036621094,434.760009765625,431.510009765625,434.4599914550781,407.1058349609375,63549500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-08,SPY,428.7799987792969,431.7300109863281,427.5199890136719,430.9200134277344,403.78875732421875,97595200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-09,SPY,432.5299987792969,435.8399963378906,430.7099914550781,435.5199890136719,408.09906005859375,76238600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-12,SPY,435.42999267578125,437.3500061035156,434.9700012207031,437.0799865722656,409.5608215332031,52889600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-13,SPY,436.239990234375,437.8399963378906,435.30999755859375,435.5899963378906,408.1645812988281,52911300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-14,SPY,437.3999938964844,437.9200134277344,434.9100036621094,436.239990234375,408.7737121582031,64130400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-15,SPY,434.80999755859375,435.5299987792969,432.7200012207031,434.75,407.37750244140625,55126400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-16,SPY,436.010009765625,436.05999755859375,430.9200134277344,431.3399963378906,404.1821594238281,75874700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-19,SPY,426.19000244140625,431.4100036621094,421.9700012207031,424.9700012207031,398.2133483886719,147987000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-20,SPY,425.67999267578125,432.4200134277344,424.8299865722656,431.05999755859375,403.9198303222656,99608200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-21,SPY,432.3399963378906,434.70001220703125,431.010009765625,434.54998779296875,407.1901550292969,64724400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-22,SPY,434.739990234375,435.7200012207031,433.69000244140625,435.4599914550781,408.0428466796875,47878500,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-23,SPY,437.5199890136719,440.29998779296875,436.7900085449219,439.94000244140625,412.2407531738281,63766600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-26,SPY,439.30999755859375,441.0299987792969,439.260009765625,441.0199890136719,413.252685546875,43719200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-27,SPY,439.9100036621094,439.94000244140625,435.989990234375,439.010009765625,411.3692932128906,67397100,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-28,SPY,439.67999267578125,440.29998779296875,437.30999755859375,438.8299865722656,411.20062255859375,52472400,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-29,SPY,439.82000732421875,441.79998779296875,439.80999755859375,440.6499938964844,412.9060974121094,47435300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-07-30,SPY,437.9100036621094,440.05999755859375,437.7699890136719,438.510009765625,410.9007568359375,68951200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-08-02,SPY,440.3399963378906,440.92999267578125,437.2099914550781,437.5899963378906,410.03875732421875,58783300,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-08-03,SPY,438.44000244140625,441.2799987792969,436.1000061035156,441.1499938964844,413.37457275390625,58053900,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-08-04,SPY,439.7799987792969,441.1199951171875,438.7300109863281,438.9800109863281,411.34124755859375,46732200,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-08-05,SPY,440.2200012207031,441.8500061035156,439.8800048828125,441.760009765625,413.94622802734375,38969700,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-08-06,SPY,442.1000061035156,442.94000244140625,441.79998779296875,442.489990234375,414.63018798828125,46930000,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
2021-08-09,SPY,442.4599914550781,442.79998779296875,441.30999755859375,442.1300048828125,414.2928161621094,41222600,yahoo_finance_via_yfinance,2026-05-31T22:45:18Z,America/New_York,XNYS
